#================================================================
 #   Lip Height Numerical Energy  Relative Error Analytical Energy Analyt. Enrgy. Error
#================================================================
 -0.02020000 0.000000001483649   0.00007642 0.000000001496956   0.00888955
 -0.02031400 0.000000001483682   0.00009876 0.000000001496925   0.00884685
 -0.02042800 0.000000001483672   0.00009222 0.000000001496894   0.00883300
 -0.02054200 0.000000001483664   0.00008642 0.000000001496864   0.00881863
 -0.02065600 0.000000001483629   0.00006319 0.000000001496834   0.00882176
 -0.02077000 0.000000001483617   0.00005507 0.000000001496804   0.00881014
 -0.02088400 0.000000001483608   0.00004875 0.000000001496775   0.00879694
 -0.02099800 0.000000001483599   0.00004315 0.000000001496746   0.00878324
 -0.02111200 0.000000001483591   0.00003737 0.000000001496717   0.00876992
 -0.02122600 0.000000001483582   0.00003118 0.000000001496689   0.00875722
 -0.02134000 0.000000001483562   0.00001821 0.000000001496660   0.00875143
 -0.02145400 0.000000001483565   0.00001978 0.000000001496633   0.00873143
 -0.02156800 0.000000001483552   0.00001111 0.000000001496605   0.00872177
 -0.02168200 0.000000001483727   0.00012902 0.000000001496578   0.00858682
 -0.02179600 0.000000001483510   0.00001684 0.000000001496551   0.00871354
 -0.02191000 0.000000001483708   0.00011600 0.000000001496524   0.00856416
 -0.02202400 0.000000001483698   0.00010979 0.000000001496498   0.00855281
 -0.02213800 0.000000001483690   0.00010411 0.000000001496471   0.00854111
 -0.02225200 0.000000001483679   0.00009699 0.000000001496446   0.00853102
 -0.02236600 0.000000001483671   0.00009105 0.000000001496420   0.00851992
 -0.02248000 0.000000001483663   0.00008615 0.000000001496395   0.00850797
 -0.02259400 0.000000001483654   0.00007961 0.000000001496369   0.00849781
 -0.02270800 0.000000001483645   0.00007377 0.000000001496345   0.00848712
 -0.02282200 0.000000001483636   0.00006790 0.000000001496320   0.00847663
 -0.02293600 0.000000001483628   0.00006254 0.000000001496296   0.00846578
 -0.02305000 0.000000001483620   0.00005682 0.000000001496271   0.00845546
 -0.02316400 0.000000001483611   0.00005105 0.000000001496248   0.00844534
 -0.02327800 0.000000001483603   0.00004523 0.000000001496224   0.00843543
 -0.02339200 0.000000001483592   0.00003830 0.000000001496200   0.00842676
 -0.02350600 0.000000001483584   0.00003278 0.000000001496177   0.00841686
 -0.02362000 0.000000001483377   0.00010674 0.000000001496154   0.00853996
 -0.02373400 0.000000001483568   0.00002167 0.000000001496131   0.00839754
 -0.02384800 0.000000001483559   0.00001580 0.000000001496109   0.00838841
 -0.02396200 0.000000001483551   0.00001024 0.000000001496087   0.00837911
 -0.02407600 0.000000001483543   0.00000506 0.000000001496064   0.00836958
 -0.02419000 0.000000001483536   0.00000046 0.000000001496042   0.00835962
 -0.02430400 0.000000001483528   0.00000496 0.000000001496021   0.00835059
 -0.02441800 0.000000001483521   0.00000963 0.000000001495999   0.00834096
 -0.02453200 0.000000001483513   0.00001502 0.000000001495978   0.00833217
 -0.02464600 0.000000001483505   0.00002033 0.000000001495957   0.00832343
 -0.02476000 0.000000001483497   0.00002579 0.000000001495936   0.00831497
 -0.02487400 0.000000001483489   0.00003102 0.000000001495915   0.00830641
 -0.02498800 0.000000001483482   0.00003636 0.000000001495895   0.00829808
 -0.02510200 0.000000001483473   0.00004178 0.000000001495874   0.00828995
 -0.02521600 0.000000001483466   0.00004703 0.000000001495854   0.00828178
 -0.02533000 0.000000001483457   0.00005271 0.000000001495834   0.00827415
 -0.02544400 0.000000001483449   0.00005795 0.000000001495814   0.00826620
 -0.02555800 0.000000001483257   0.00018802 0.000000001495795   0.00838218
 -0.02567200 0.000000001483435   0.00006742 0.000000001495775   0.00824965
 -0.02578600 0.000000001483428   0.00007256 0.000000001495756   0.00824195
 -0.02590000 0.000000001483420   0.00007751 0.000000001495737   0.00823417
 -0.02601400 0.000000001483413   0.00008233 0.000000001495718   0.00822637
 -0.02612800 0.000000001483220   0.00021273 0.000000001495699   0.00834325
 -0.02624200 0.000000001483509   0.00001760 0.000000001495680   0.00813734
